nose,left_eye,right_eye,left_ear,right_ear,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle
"(0.6697959224660928, 0.5431182540102173)","(0.6818918007792862, 0.5507051554315308)","(0.683923782446447, 0.5536473146129611)","(0.6858936431524651, 0.5568477530857356)","(0.6775479482048334, 0.5475660968215883)","(0.6766416950103578, 0.548079701014611)","(0.6755982601281383, 0.5486027727593921)","(0.6843369236359245, 0.5795445977113198)","(0.6708764382453524, 0.5667821516245963)","(0.6645929613313488, 0.5509491487816509)","(0.6594558969522148, 0.5480001486820508)","(0.6830642273376053, 0.6183993681605338)","(0.580768986042842, 0.5776527922748143)","(0.6328160923955616, 0.6827002305250917)","(0.5295986500514427, 0.4729656527092416)","(0.5860130732709724, 0.7504004215027085)","(0.4917910103197709, 0.33849678103462594)"
"(0.6695869530275443, 0.5430517518992758)","(0.6815954999768109, 0.5507803527347426)","(0.6836205452750072, 0.5537285638022268)","(0.6855604272066589, 0.5569199286140774)","(0.677230738259697, 0.5476454349108799)","(0.676307605418849, 0.5481560098263502)","(0.6752215798918199, 0.5486827952600594)","(0.68394334374608, 0.579284839280003)","(0.6701592379238792, 0.5667038265363887)","(0.6642093219401412, 0.5509084696536309)","(0.6590075052423647, 0.5479616186557683)","(0.6827106780105552, 0.616412447326946)","(0.5780037060762075, 0.5800952957226693)","(0.6330433290599401, 0.6812555674628514)","(0.5180577313427613, 0.4877895266164999)","(0.5863037961068421, 0.7488972150084594)","(0.4688881603710033, 0.36128236155409993)"
"(0.6690696811342587, 0.5430057311391508)","(0.6810899018407716, 0.5507962125720411)","(0.6831207581055485, 0.5537319341739586)","(0.6850444995439985, 0.5568908847573211)","(0.6767013366127917, 0.5476743227396268)","(0.675755155253245, 0.5481893128448444)","(0.6746254937076361, 0.5487229071019146)","(0.6835144044080272, 0.5789500399902996)","(0.6683298045105048, 0.5643161572776486)","(0.6634718370048609, 0.5509600643511431)","(0.6581827281238329, 0.5479948955538123)","(0.6821606546848819, 0.6140099384567967)","(0.5758205774502889, 0.5801810285983954)","(0.6337186556596035, 0.679635874041312)","(0.5044978520809087, 0.5081575230146076)","(0.5866257414951204, 0.7472911043600619)","(0.44576258842761796, 0.39352983187684454)"
"(0.668286460123975, 0.5429608550938705)","(0.6804152624312552, 0.5507810014389067)","(0.6824622062536401, 0.553707369140813)","(0.6843780433381369, 0.5568384792143382)","(0.6759934889408828, 0.547654970681474)","(0.675025307354117, 0.548175382030595)","(0.6738544214855555, 0.5487136425394012)","(0.6830398336157113, 0.5786122192036034)","(0.6659024025732557, 0.5612124645070886)","(0.6624309861020901, 0.5511075523627678)","(0.6570697154476384, 0.5480923163585185)","(0.6815574501222124, 0.6116140338924394)","(0.5744793837442833, 0.5798115673320845)","(0.6347129645047502, 0.67798534987412)","(0.49344734732921414, 0.5319107875123735)","(0.5869385918259356, 0.7458165149032947)","(0.4225954951800953, 0.4308576309458646)"
"(0.6672685131048559, 0.5429683145665356)","(0.6796264515056492, 0.5507882954357399)","(0.681712091941657, 0.5537244874836416)","(0.6836408077975824, 0.5568521614674934)","(0.6751375373426866, 0.5476144660602928)","(0.6741457687113406, 0.548134331936604)","(0.67293521991143, 0.5486711726322052)","(0.6825837469323268, 0.5783711839944901)","(0.6632070427452226, 0.5582474850830232)","(0.6611610919167682, 0.5514131305101047)","(0.6557169198156251, 0.5482927444097891)","(0.6810101498534922, 0.6095898516806146)","(0.5741323120110531, 0.5798411041428727)","(0.6358712240532575, 0.6766233120487023)","(0.48517626065474395, 0.5593388361947532)","(0.5871897898353909, 0.7447391164886383)","(0.40535868561907057, 0.4764179151791803)"
"(0.6661443593618768, 0.5430785751009333)","(0.6787956229178792, 0.5509216674280067)","(0.6809413874899606, 0.5538976528705707)","(0.6828965714205688, 0.5570525192158495)","(0.6741778009977111, 0.5476528560365008)","(0.6731443598275988, 0.5481658151377621)","(0.6718819579044437, 0.5487020458930589)","(0.6821429207052676, 0.5783160610910353)","(0.6606214762011899, 0.5561078567327054)","(0.6598060113011, 0.5518857197605936)","(0.6542426074023584, 0.5486368700896678)","(0.680581929522518, 0.6082521897929545)","(0.5741377003265161, 0.5805971676653094)","(0.6370579233536366, 0.6757579088766827)","(0.47964017763560296, 0.5871665144994833)","(0.5873199445662255, 0.7442690563368646)","(0.3939011638814761, 0.5239544016914779)"
"(0.6650111701660792, 0.5432706111238842)","(0.6779891827723378, 0.5511184680711985)","(0.6802042612940573, 0.5541531022612043)","(0.6821960795731548, 0.5573583516207621)","(0.6732175280719941, 0.5477248778987888)","(0.6721425517733572, 0.5482291693176157)","(0.6708206103676141, 0.5487658363400095)","(0.6817007476077506, 0.5784435283331895)","(0.6583062470098211, 0.5550446518651267)","(0.658483285309275, 0.5524830883477407)","(0.6527755842620134, 0.5490852274816921)","(0.6802414244427284, 0.6074271018688508)","(0.5743999382554803, 0.5825920799673311)","(0.6380801867771828, 0.6748685692295897)","(0.4775881824237772, 0.612480220261155)","(0.5874993385690643, 0.743589593536094)","(0.3893111996300579, 0.5661859032991061)"
"(0.6640251787392424, 0.5435003207557975)","(0.6773099797866853, 0.5513388424208682)","(0.6795936269915758, 0.5544388085812133)","(0.6816267514284411, 0.5577043714501098)","(0.6723879688269623, 0.5478144617347462)","(0.6712755976301266, 0.5483108160101184)","(0.6698994215551803, 0.5488499750346305)","(0.6813509869964542, 0.5786715684792947)","(0.6566022330230781, 0.5551652377579885)","(0.6573521779689492, 0.5531027582419792)","(0.6515041275735793, 0.5495797448502844)","(0.6800513664881402, 0.6069517501028558)","(0.5748115001302789, 0.5856136201700699)","(0.6388382839434088, 0.6741389616941809)","(0.4783859983746554, 0.6333532352825436)","(0.5877196912443178, 0.7429804475435304)","(0.3899974348522852, 0.6010827759762757)"
"(0.6633679996003652, 0.5436649894936668)","(0.6768958949264683, 0.5515296782924869)","(0.6792404147294866, 0.554686189392509)","(0.6813170741765942, 0.5580013984844692)","(0.6718251966374196, 0.547903423264867)","(0.6706802286468201, 0.5483997329409596)","(0.6692633419047994, 0.5489479427015321)","(0.681164800009251, 0.5788529944586599)","(0.6557789543569796, 0.5565117835164916)","(0.6566306808333866, 0.5535182202612615)","(0.6506672810007657, 0.5499474360392655)","(0.6800895934894104, 0.6068104508317725)","(0.5750083894162757, 0.5897226422538859)","(0.639154947859981, 0.6734686514714395)","(0.48082498667679285, 0.648780059286488)","(0.587837188671798, 0.7424355518845706)","(0.39531883034672854, 0.6270407690451709)"
"(0.6631263919643603, 0.5437079269291372)","(0.6767848313271597, 0.5516518926842797)","(0.6791654953034065, 0.5548485803715288)","(0.6812712194480555, 0.558196774451606)","(0.6715895987890832, 0.5479751044497913)","(0.6704213556709837, 0.5484816155511472)","(0.6689834241822619, 0.5490477133742035)","(0.6810732745068349, 0.5789801118535052)","(0.656061001590917, 0.5591383276285836)","(0.6564136811625443, 0.5536354873285995)","(0.6504098991136187, 0.5501007050067407)","(0.6801834635801263, 0.6068742708726376)","(0.5755123143151658, 0.5927957303318401)","(0.6391319563060942, 0.672831517694159)","(0.4836053804500964, 0.6575625804198664)","(0.5878614768003819, 0.741953386988119)","(0.40285130584990314, 0.6419490964818404)"
"(0.6630431519243837, 0.5436323719980567)","(0.6767583158744257, 0.5516986368975173)","(0.6791498651315575, 0.554918943585217)","(0.6812626911210028, 0.5582870938283314)","(0.6714980750928685, 0.5480100622266056)","(0.6703204243055327, 0.5485279016839331)","(0.6688753538754173, 0.5491126335306336)","(0.6809483202465223, 0.5790553709843789)","(0.6574523507298304, 0.5630310771070728)","(0.656324325185835, 0.5535192459057551)","(0.6503472738054819, 0.5500608397808397)","(0.6801376346941609, 0.6071843329843121)","(0.5759022352578769, 0.5948895361873665)","(0.6388668142832257, 0.6725482402981593)","(0.48647055814872087, 0.6583141259380167)","(0.5877490406269806, 0.7416901656519854)","(0.4103520102712111, 0.645379002972362)"
"(0.6629465736431412, 0.5434544121190952)","(0.6767037035702006, 0.5516777516522897)","(0.6791084028068415, 0.5549180193658765)","(0.6812304901632132, 0.558300085556814)","(0.6713746591603575, 0.5479779069796042)","(0.6701794755764511, 0.5485004379754868)","(0.6687217257517493, 0.5490958219641583)","(0.6808290171734396, 0.5790612764291843)","(0.6581388088095175, 0.564911788438029)","(0.6562759684516014, 0.5532626097018913)","(0.6502873615507215, 0.5498623561747993)","(0.6800916615899641, 0.6072812627801263)","(0.5762997912916004, 0.5961316038956466)","(0.6385228033666024, 0.6725186876483745)","(0.4880637356312414, 0.659106323769044)","(0.5875160136978678, 0.741579354226174)","(0.4145532688755542, 0.6486003881012101)"
"(0.6629505603463515, 0.5431500997020937)","(0.6767144474116253, 0.5515423945057932)","(0.6791184375058258, 0.5547887066027513)","(0.6812411542539011, 0.558171083182445)","(0.6713523886976278, 0.5478408068487983)","(0.6701469439448746, 0.5483670309707013)","(0.6686866540453109, 0.5489684678179968)","(0.6807399201782169, 0.5789570238762537)","(0.6585034361252432, 0.565049726785203)","(0.6563321142207784, 0.5528397575402884)","(0.6503463739003905, 0.5495076457381538)","(0.6799810878880388, 0.6070802050592751)","(0.5765966147809608, 0.59632876091626)","(0.6382556038025111, 0.6723629352929723)","(0.4886936532172856, 0.6581858452105591)","(0.5873465488007031, 0.741460342785141)","(0.4153901595613626, 0.6490049373297717)"
"(0.6630236193850338, 0.5427398988694867)","(0.676790029157849, 0.5513010904505549)","(0.6791830789514925, 0.5545483810918326)","(0.6812974250677875, 0.5579311765713026)","(0.6714145392526849, 0.5476087567967424)","(0.6702074693355264, 0.5481407856329905)","(0.668753472797244, 0.548745679549683)","(0.6806731963213244, 0.5787963121087414)","(0.658905271744674, 0.5650435430464501)","(0.6564213391784202, 0.5523174632957222)","(0.6504640468072793, 0.5490223816780511)","(0.6798343944660725, 0.6068258934365577)","(0.5768591300313024, 0.5955187635266155)","(0.637946013665145, 0.6721742795063914)","(0.48881076064421136, 0.6562967696389966)","(0.5871618351180528, 0.7416212218346867)","(0.4138122895658719, 0.6467608260663809)"
"(0.6630887544794253, 0.5423514727668062)","(0.676869258597182, 0.5510511088482439)","(0.6792518403424542, 0.5543047223057792)","(0.6813577890118256, 0.5576972600185521)","(0.6714824468661591, 0.5473428414418159)","(0.6702760801170826, 0.5478699401819912)","(0.6688306342749621, 0.5484677967213818)","(0.6806255331684119, 0.5786518158612564)","(0.6592468373425371, 0.5649356878165055)","(0.6564845344125544, 0.551853603972145)","(0.6505511721253131, 0.548554691123519)","(0.6797026920985524, 0.6065679475977717)","(0.5770870304052103, 0.5948041585775534)","(0.6376076048904379, 0.6720382573999184)","(0.48896604276203715, 0.6564692376932635)","(0.5869695861022801, 0.7422048856606311)","(0.4136985363938045, 0.648807064775544)"
"(0.6630801106944243, 0.5419763750407535)","(0.6768719178813336, 0.5507678211707903)","(0.6792459190586522, 0.5540349493215702)","(0.6813512433381084, 0.5574468015790831)","(0.6714837551116959, 0.5470130083722125)","(0.6702784476302457, 0.5475279472090993)","(0.6688378369891574, 0.5481095348760532)","(0.680581666094997, 0.5785061111261252)","(0.6594982469554284, 0.5648282758005861)","(0.6564713622028747, 0.5514681549061162)","(0.6505408577429956, 0.548112310590723)","(0.679631074964307, 0.6063156715639835)","(0.5772602278869481, 0.5942186399217543)","(0.6373162680850454, 0.6717525241258275)","(0.48881839615203937, 0.6566051076620067)","(0.5868358042412439, 0.7424365134783852)","(0.4138630429903675, 0.6516417107937789)"
"(0.6629942531908044, 0.5416903248477939)","(0.6768345950922503, 0.5505031923869841)","(0.6792066562703731, 0.5537884058930114)","(0.6813255801345377, 0.5572276764260595)","(0.6714500141588418, 0.546669604061368)","(0.6702518766020854, 0.5471605279228915)","(0.6688197952606199, 0.5477132908392075)","(0.6805742617809426, 0.5784078427961669)","(0.6597410515471787, 0.5647062417510518)","(0.6563642966997387, 0.5512510579782778)","(0.6504436903622337, 0.547793239007742)","(0.6795903545715329, 0.6062381771894614)","(0.5773562873715856, 0.5937528275387561)","(0.6367967169045861, 0.6717258340273162)","(0.4883151253064484, 0.6569392611652558)","(0.5867696303031952, 0.7421094041604277)","(0.41329908586326547, 0.6551890378787537)"
"(0.6628563850076062, 0.5413648190198257)","(0.6767415565488515, 0.5501837356662984)","(0.6791520816184995, 0.5534916021329274)","(0.6813314457039747, 0.5569615044516018)","(0.6712898724562653, 0.5462556143740686)","(0.6700940694842319, 0.5467238385916323)","(0.6686610301613545, 0.547242712446583)","(0.6806328881592754, 0.5782572731271503)","(0.65982417196105, 0.564470088704206)","(0.6563198598392652, 0.5510058351607879)","(0.6503009962868871, 0.5474185807443732)","(0.6796889481566739, 0.606128759039589)","(0.577412834673218, 0.5933458816199326)","(0.6364463050882313, 0.670981956667557)","(0.4875425747780266, 0.6593221884507414)","(0.5867106535217992, 0.7407994359245405)","(0.4129383104108717, 0.65790665524823)"
"(0.6629070135263311, 0.5409941546844725)","(0.6768311506662628, 0.5498242211508596)","(0.679280030143846, 0.5531577667989942)","(0.6815199506032732, 0.556652705708307)","(0.6712843242225128, 0.5457976704988736)","(0.6700716853697553, 0.5462516083583977)","(0.6686358518533788, 0.5467406837812404)","(0.6807572140004543, 0.5780433049568776)","(0.6604311575978523, 0.5648557257541144)","(0.6564088071976523, 0.550686908212854)","(0.6503011327245589, 0.5469799077872085)","(0.6797445433123144, 0.605997806801386)","(0.5774617267377462, 0.5930258359386662)","(0.6368440254862784, 0.6694992418055782)","(0.4870851718601379, 0.6577720544832861)","(0.5865073013694705, 0.7375417478156828)","(0.4140035545492514, 0.6597444934722718)"
"(0.6632628062944048, 0.5404529325611953)","(0.6772038153001493, 0.5493092504970412)","(0.6796762518115825, 0.5526857360815403)","(0.6819710977427624, 0.5562210645709016)","(0.6715630420715951, 0.5451042363137921)","(0.670310845186106, 0.5455184388549745)","(0.6688727323825557, 0.5459397817269361)","(0.6811186305848606, 0.5777396112333102)","(0.6608927063730783, 0.5635352063845933)","(0.6567721661432098, 0.5502383772865609)","(0.6505923048877508, 0.5463532838788078)","(0.679942949112758, 0.605833506945409)","(0.5777355929910455, 0.5927579532136463)","(0.6378336748876785, 0.6666875099524487)","(0.48696807353368826, 0.6558228304614012)","(0.5865087311862522, 0.7313625479077974)","(0.41667929965577294, 0.6606514426100241)"
"(0.664359289171536, 0.5401747410114006)","(0.6782192829605598, 0.5491238164179264)","(0.680646436475653, 0.5525139600802702)","(0.68292053137626, 0.5560608639583733)","(0.6725906091970177, 0.5448834640440697)","(0.6712916335025882, 0.5452990091486145)","(0.6698761579595816, 0.5457118574555949)","(0.6817640892831333, 0.5776372561643741)","(0.6618953405560328, 0.5628994410132485)","(0.6576366626021481, 0.5498523110554224)","(0.651499997207892, 0.5458516923141936)","(0.6797238846758877, 0.6057451638308451)","(0.5777839475022619, 0.5922333214666473)","(0.6395072222867504, 0.6641747813958403)","(0.4872432305262649, 0.6522495397876762)","(0.5875220337669901, 0.7233879914928443)","(0.42049209207365923, 0.6615921192235894)"
"(0.665306303884601, 0.5402606169938498)","(0.6791552570594233, 0.5492553424724066)","(0.6816091877875088, 0.5526650436830421)","(0.6839460879216954, 0.5562412852729685)","(0.6734065594095187, 0.5449987684652255)","(0.672024524017371, 0.5454097309590509)","(0.6705798880481512, 0.5458181850560073)","(0.6827553510665909, 0.5777436821332913)","(0.6627828199546668, 0.5625096119089295)","(0.6586835378811369, 0.5498062816811065)","(0.652400634922349, 0.5458057515826826)","(0.6799552844954552, 0.6055848905534468)","(0.5776724190145117, 0.5924166126962599)","(0.6401028969349019, 0.6604975650916303)","(0.48734292401856294, 0.6505120874562755)","(0.5844947647103631, 0.7070100746510484)","(0.4234580947107933, 0.6620247295964307)"
"(0.6660776184155406, 0.5405562043467891)","(0.6798551982933005, 0.5494962836201108)","(0.6822541432502958, 0.5528974733152601)","(0.6845480792728074, 0.55651362445249)","(0.6740913498095991, 0.5453916558852574)","(0.6726309925248309, 0.54587016141776)","(0.6711337081480151, 0.5463752945264192)","(0.6832085650561865, 0.5780513386626356)","(0.6635772955445435, 0.5629281987954977)","(0.6594720582862015, 0.5499599567660097)","(0.6532807209830753, 0.5461026927530083)","(0.6788849948725237, 0.6052412005849108)","(0.5771011889397694, 0.5933948224518973)","(0.6406910687615557, 0.6571123925122362)","(0.4868028666172838, 0.6509206857714633)","(0.5836219515278079, 0.6869944741120164)","(0.42386744259954423, 0.6640197262341618)"
