nose,left_eye,right_eye,left_ear,right_ear,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle
"(0.6586244106292725, 0.5570541620254517, 0.9996328353881836)","(0.6728636026382446, 0.558609664440155, 0.9996978640556335)","(0.6765004396438599, 0.5614247918128967, 0.999750018119812)","(0.6801828145980835, 0.5644661784172058, 0.9996605515480042)","(0.6652400493621826, 0.5551615357398987, 0.9994748830795288)","(0.6631444096565247, 0.55536288022995, 0.9994313716888428)","(0.660886287689209, 0.5555348992347717, 0.9996232390403748)","(0.6887869834899902, 0.5807691812515259, 0.9992746710777283)","(0.6620000600814819, 0.5683256983757019, 0.9997169375419617)","(0.6560041308403015, 0.5673264265060425, 0.9984971284866333)","(0.6487515568733215, 0.5642934441566467, 0.9973683953285217)","(0.6962166428565979, 0.6327223181724548, 0.9998913407325745)","(0.5931162238121033, 0.6020704507827759, 0.9986646175384521)","(0.7363961338996887, 0.5790979266166687, 0.8511497378349304)","(0.4810527563095093, 0.6255031228065491, 0.042704109102487564)","(0.79401034116745, 0.5268176198005676, 0.667313814163208)","(0.41647228598594666, 0.6627621650695801, 0.05180956795811653)"
"(0.6580421924591064, 0.556851327419281, 0.9996166229248047)","(0.671801745891571, 0.5580641627311707, 0.9996989369392395)","(0.675493061542511, 0.5607064962387085, 0.9997491836547852)","(0.6792650818824768, 0.5635191798210144, 0.9996610283851624)","(0.6638727188110352, 0.5548645853996277, 0.9994805455207825)","(0.6616048216819763, 0.5551356673240662, 0.9994346499443054)","(0.6591906547546387, 0.555366575717926, 0.9996240139007568)","(0.6882297992706299, 0.580031156539917, 0.999284565448761)","(0.6604653000831604, 0.5682188868522644, 0.9997227787971497)","(0.655799150466919, 0.5669262409210205, 0.9984721541404724)","(0.6482757329940796, 0.5641502737998962, 0.9974005818367004)","(0.6992871761322021, 0.632003903388977, 0.9998854398727417)","(0.5930770635604858, 0.6012378334999084, 0.9986924529075623)","(0.7406147122383118, 0.574731171131134, 0.8286507725715637)","(0.48110106587409973, 0.6261973977088928, 0.04130507633090019)","(0.7934697270393372, 0.5201557874679565, 0.6382213830947876)","(0.41641324758529663, 0.6636669039726257, 0.05049894377589226)"
"(0.6580849289894104, 0.5568986535072327, 0.9995832443237305)","(0.6718160510063171, 0.5580482482910156, 0.9996870160102844)","(0.6755349636077881, 0.5606310963630676, 0.999738335609436)","(0.6794055104255676, 0.563322126865387, 0.9996451735496521)","(0.6637733578681946, 0.5548524856567383, 0.9994645118713379)","(0.6613971590995789, 0.5551439523696899, 0.9994173645973206)","(0.6588175892829895, 0.5554019212722778, 0.9996106624603271)","(0.6885945796966553, 0.5795781016349792, 0.9992480874061584)","(0.6599521040916443, 0.5682066082954407, 0.9997166395187378)","(0.6562808752059937, 0.5670236945152283, 0.9983306527137756)","(0.6483140587806702, 0.564376950263977, 0.9972724318504333)","(0.7021598219871521, 0.6306087374687195, 0.9998817443847656)","(0.5930365920066833, 0.6009952425956726, 0.9987305998802185)","(0.7433498501777649, 0.5706050395965576, 0.8139972686767578)","(0.48065516352653503, 0.637178361415863, 0.039736129343509674)","(0.794503927230835, 0.5163610577583313, 0.6299517154693604)","(0.4150615930557251, 0.6735069155693054, 0.049346182495355606)"
"(0.6579793691635132, 0.5574873685836792, 0.9995744228363037)","(0.6716088056564331, 0.5584789514541626, 0.9996881484985352)","(0.6753608584403992, 0.5610162615776062, 0.9997389316558838)","(0.6792621612548828, 0.5636107325553894, 0.9996439814567566)","(0.6635132431983948, 0.5554021000862122, 0.9994659423828125)","(0.6611266136169434, 0.5557651519775391, 0.999419629573822)","(0.6585378050804138, 0.5560771226882935, 0.9996094703674316)","(0.6883891820907593, 0.5796822905540466, 0.9992501139640808)","(0.6596853137016296, 0.5686361789703369, 0.9997193813323975)","(0.6562693119049072, 0.5674927830696106, 0.9982911348342896)","(0.6482129693031311, 0.5648640394210815, 0.9972737431526184)","(0.7029739618301392, 0.6283074021339417, 0.9998841285705566)","(0.5917680859565735, 0.6010059714317322, 0.9987896084785461)","(0.7461232542991638, 0.5573417544364929, 0.8081136345863342)","(0.4802524149417877, 0.6385222673416138, 0.038446664810180664)","(0.795139729976654, 0.49674198031425476, 0.6317473649978638)","(0.41471442580223083, 0.6733274459838867, 0.04916031286120415)"
"(0.6580569744110107, 0.5587576031684875, 0.9995753765106201)","(0.6717523336410522, 0.5594649910926819, 0.9996967315673828)","(0.6755353808403015, 0.5619931817054749, 0.9997465014457703)","(0.6794688105583191, 0.5646445751190186, 0.9996522665023804)","(0.6635891199111938, 0.5565086603164673, 0.9994775652885437)","(0.6611900925636292, 0.5568791031837463, 0.9994345903396606)","(0.658592700958252, 0.5572413206100464, 0.9996177554130554)","(0.6885659694671631, 0.5804593563079834, 0.9992676973342896)","(0.659707248210907, 0.5697519779205322, 0.9997292757034302)","(0.6565689444541931, 0.5692992806434631, 0.9982864856719971)","(0.6483007073402405, 0.5664059519767761, 0.9972802996635437)","(0.7028566598892212, 0.6280307769775391, 0.9998900890350342)","(0.58980393409729, 0.6026107668876648, 0.9988448023796082)","(0.7466928362846375, 0.5433225035667419, 0.8123689293861389)","(0.4775232672691345, 0.646039605140686, 0.03777148202061653)","(0.7986257672309875, 0.47257742285728455, 0.648870587348938)","(0.41469651460647583, 0.6786406636238098, 0.049667079001665115)"
"(0.6581700444221497, 0.5605713129043579, 0.999575138092041)","(0.671987771987915, 0.5609332919120789, 0.9997034668922424)","(0.6758154630661011, 0.5634170174598694, 0.9997532367706299)","(0.679757833480835, 0.5660619735717773, 0.9996578097343445)","(0.6637022495269775, 0.5581413507461548, 0.9994871616363525)","(0.6613038778305054, 0.5585923790931702, 0.9994511604309082)","(0.6586999297142029, 0.5590078830718994, 0.9996282458305359)","(0.688591480255127, 0.5812085270881653, 0.999288022518158)","(0.659780740737915, 0.5703768730163574, 0.999742865562439)","(0.6571114659309387, 0.5717108249664307, 0.9982914924621582)","(0.6484936475753784, 0.5686059594154358, 0.9973060488700867)","(0.7027097940444946, 0.6285351514816284, 0.999897837638855)","(0.5889125466346741, 0.6026281714439392, 0.9989048838615417)","(0.7461729645729065, 0.5369834303855896, 0.820917546749115)","(0.4772973954677582, 0.6555153727531433, 0.038043148815631866)","(0.7995776534080505, 0.4565586447715759, 0.6678574681282043)","(0.40979495644569397, 0.6846018433570862, 0.05180561915040016)"
"(0.660966694355011, 0.5607324242591858, 0.9995496869087219)","(0.6754393577575684, 0.5608657002449036, 0.9996904134750366)","(0.679470419883728, 0.5633367300033569, 0.9997451901435852)","(0.6833611130714417, 0.566016674041748, 0.9996423125267029)","(0.6665087342262268, 0.5581998825073242, 0.9994666576385498)","(0.664080798625946, 0.5586934089660645, 0.999434232711792)","(0.6614524722099304, 0.5591574907302856, 0.999614953994751)","(0.6916254758834839, 0.5808753967285156, 0.9992692470550537)","(0.6626598238945007, 0.5704625248908997, 0.9997427463531494)","(0.6611697673797607, 0.5720131397247314, 0.9981663823127747)","(0.6518186330795288, 0.5689733028411865, 0.9970936179161072)","(0.7045738697052002, 0.6265981197357178, 0.9999041557312012)","(0.5899953246116638, 0.6025702357292175, 0.998924195766449)","(0.7482982277870178, 0.5161377191543579, 0.8317864537239075)","(0.47791609168052673, 0.6670787334442139, 0.0392424613237381)","(0.8010685443878174, 0.434494286775589, 0.6864942312240601)","(0.407450407743454, 0.6914511919021606, 0.05311588943004608)"
"(0.6635322570800781, 0.5609698295593262, 0.9995083212852478)","(0.6785730719566345, 0.5608382225036621, 0.9996479749679565)","(0.6826979517936707, 0.5632699728012085, 0.9997121095657349)","(0.6866240501403809, 0.5659869313240051, 0.9995900392532349)","(0.6691427230834961, 0.5583021640777588, 0.9994193911552429)","(0.6666745543479919, 0.5588257908821106, 0.9993924498558044)","(0.6640465259552002, 0.5593178868293762, 0.9995841383934021)","(0.6937879920005798, 0.5799965262413025, 0.9991506934165955)","(0.664635181427002, 0.5704360604286194, 0.9997289180755615)","(0.6639801263809204, 0.5727302432060242, 0.997890830039978)","(0.6541153192520142, 0.5694617629051208, 0.9967400431632996)","(0.705501914024353, 0.6242833733558655, 0.999906063079834)","(0.5904715061187744, 0.6028168201446533, 0.99888676404953)","(0.7483717203140259, 0.5040133595466614, 0.8410172462463379)","(0.47912994027137756, 0.6701593995094299, 0.04025653749704361)","(0.8006348609924316, 0.41480669379234314, 0.7002740502357483)","(0.400621622800827, 0.6979889273643494, 0.0537986233830452)"
"(0.6638398766517639, 0.5609319806098938, 0.9994311332702637)","(0.6791551113128662, 0.56071937084198, 0.9995927214622498)","(0.6833370327949524, 0.562861442565918, 0.9996658563613892)","(0.6871617436408997, 0.5648733973503113, 0.99952232837677)","(0.6691895723342896, 0.558261513710022, 0.9993611574172974)","(0.6665962934494019, 0.5587839484214783, 0.9993292093276978)","(0.6638897657394409, 0.5592772960662842, 0.9995439648628235)","(0.6937081813812256, 0.5773664712905884, 0.9990237951278687)","(0.6644640564918518, 0.5702909827232361, 0.9997050166130066)","(0.664484441280365, 0.5726280808448792, 0.9975854158401489)","(0.6542054414749146, 0.5694373250007629, 0.9962838888168335)","(0.7053998112678528, 0.6187179684638977, 0.9999088644981384)","(0.5905874371528625, 0.6029647588729858, 0.9988541007041931)","(0.7481998205184937, 0.4895017147064209, 0.8488763570785522)","(0.48190852999687195, 0.6792485117912292, 0.0400867760181427)","(0.8003768920898438, 0.39242643117904663, 0.7175343036651611)","(0.3981706500053406, 0.7020074129104614, 0.052855391055345535)"
"(0.6654849648475647, 0.5600453019142151, 0.9994396567344666)","(0.6801344752311707, 0.5592972040176392, 0.9995949864387512)","(0.6840274930000305, 0.5612460374832153, 0.9996677041053772)","(0.6875483393669128, 0.5629891753196716, 0.9995256066322327)","(0.6705335378646851, 0.557161808013916, 0.999370276927948)","(0.6679998636245728, 0.5577282309532166, 0.9993385672569275)","(0.665399432182312, 0.5583333373069763, 0.99955153465271)","(0.6935570240020752, 0.5765323042869568, 0.9990342855453491)","(0.6656910181045532, 0.5698238611221313, 0.9997098445892334)","(0.6657055616378784, 0.5720160603523254, 0.9976038336753845)","(0.6557198762893677, 0.5689215064048767, 0.9962733387947083)","(0.7050678133964539, 0.6187580823898315, 0.999912679195404)","(0.5903633832931519, 0.6019700765609741, 0.998827338218689)","(0.7447224855422974, 0.49259570240974426, 0.859448254108429)","(0.4818325340747833, 0.6766316890716553, 0.04263274371623993)","(0.7996469140052795, 0.3838462829589844, 0.7355407476425171)","(0.3991290032863617, 0.6984330415725708, 0.053963687270879745)"
"(0.6647660732269287, 0.5577357411384583, 0.9993980526924133)","(0.6792004704475403, 0.5562137961387634, 0.9995611310005188)","(0.6830939650535583, 0.5579038858413696, 0.9996388554573059)","(0.6865193247795105, 0.5592599511146545, 0.9994809031486511)","(0.6694353222846985, 0.5548559427261353, 0.9993194341659546)","(0.6668787002563477, 0.5556989908218384, 0.9992837905883789)","(0.6643315553665161, 0.5565779209136963, 0.9995145201683044)","(0.6925163269042969, 0.5731796622276306, 0.9989593029022217)","(0.6653041243553162, 0.5693419575691223, 0.999686598777771)","(0.6655213832855225, 0.5700844526290894, 0.9973990321159363)","(0.65566086769104, 0.5676403045654297, 0.995851457118988)","(0.7051607966423035, 0.6158530116081238, 0.9999143481254578)","(0.5891775488853455, 0.6036394834518433, 0.9986131191253662)","(0.7439685463905334, 0.47871133685112, 0.8666162490844727)","(0.4778004586696625, 0.690193235874176, 0.04316764697432518)","(0.796440601348877, 0.3702711760997772, 0.748795211315155)","(0.39921310544013977, 0.6963274478912354, 0.05430572107434273)"
"(0.6610090136528015, 0.5571455359458923, 0.9994156360626221)","(0.6749370098114014, 0.5555659532546997, 0.9995729327201843)","(0.678941547870636, 0.5572428703308105, 0.999648928642273)","(0.6824806332588196, 0.5585286021232605, 0.9994924664497375)","(0.665020763874054, 0.5542575716972351, 0.9993293285369873)","(0.6625012755393982, 0.555113673210144, 0.9992948770523071)","(0.6600767374038696, 0.5559855699539185, 0.9995192885398865)","(0.6889495253562927, 0.5723316073417664, 0.9989975690841675)","(0.6616771817207336, 0.5692935585975647, 0.9996914267539978)","(0.663353443145752, 0.5695772767066956, 0.9974597096443176)","(0.6530089378356934, 0.5672906041145325, 0.9958517551422119)","(0.7049403190612793, 0.6120747923851013, 0.9999185800552368)","(0.5836904048919678, 0.6088508367538452, 0.9984064698219299)","(0.740538477897644, 0.4752703607082367, 0.8744615912437439)","(0.4685510993003845, 0.6979569792747498, 0.0437672920525074)","(0.7901452779769897, 0.3575967252254486, 0.7639294862747192)","(0.39909490942955017, 0.6951278448104858, 0.05705210566520691)"
"(0.6592923998832703, 0.5566826462745667, 0.9994414448738098)","(0.673224151134491, 0.5549980401992798, 0.9995890259742737)","(0.6771878004074097, 0.5565609931945801, 0.9996644258499146)","(0.6807073950767517, 0.5577771067619324, 0.9995109438896179)","(0.663098931312561, 0.5537999868392944, 0.9993393421173096)","(0.6604413986206055, 0.5547194480895996, 0.999310314655304)","(0.6579073667526245, 0.5556619167327881, 0.9995220899581909)","(0.6871901154518127, 0.571561336517334, 0.9990497827529907)","(0.6593052744865417, 0.5692251920700073, 0.9996954798698425)","(0.662163257598877, 0.5690333843231201, 0.9975610375404358)","(0.6513705849647522, 0.5671632289886475, 0.9958714842796326)","(0.7020683884620667, 0.6118213534355164, 0.9999242424964905)","(0.5821664929389954, 0.609861433506012, 0.9982526302337646)","(0.7337552309036255, 0.47569817304611206, 0.8829038739204407)","(0.46244513988494873, 0.6921261548995972, 0.0438772551715374)","(0.7794957160949707, 0.3525492250919342, 0.780728816986084)","(0.3963049054145813, 0.6922645568847656, 0.06007619574666023)"
"(0.6575385332107544, 0.5567113757133484, 0.999474048614502)","(0.6714636087417603, 0.5550356507301331, 0.9996105432510376)","(0.6753301620483398, 0.5566058158874512, 0.999683678150177)","(0.6788313984870911, 0.5578698515892029, 0.999535083770752)","(0.6615735292434692, 0.5539427995681763, 0.9993603229522705)","(0.6590039730072021, 0.55489581823349, 0.999337911605835)","(0.6565784811973572, 0.5558458566665649, 0.9995347857475281)","(0.6854695677757263, 0.5717369318008423, 0.9991075992584229)","(0.6570976972579956, 0.5693052411079407, 0.9997053146362305)","(0.6603681445121765, 0.5690692067146301, 0.9977240562438965)","(0.649616003036499, 0.567417323589325, 0.9960669279098511)","(0.6998199820518494, 0.6124127507209778, 0.9999295473098755)","(0.5788542032241821, 0.6096863150596619, 0.9981370568275452)","(0.7238492965698242, 0.4812485873699188, 0.8893542289733887)","(0.4624241888523102, 0.6882960200309753, 0.04253995046019554)","(0.7644100189208984, 0.3575555980205536, 0.7959211468696594)","(0.38749197125434875, 0.6901768445968628, 0.058595143258571625)"
"(0.6561920046806335, 0.5566654205322266, 0.99948650598526)","(0.670195460319519, 0.5549160838127136, 0.9996166825294495)","(0.6738594174385071, 0.5564846396446228, 0.9996920824050903)","(0.67718505859375, 0.5577783584594727, 0.9995425939559937)","(0.6609876155853271, 0.5537043809890747, 0.9993517398834229)","(0.658642590045929, 0.5545631647109985, 0.9993372559547424)","(0.6564142107963562, 0.5554278492927551, 0.9995261430740356)","(0.68428635597229, 0.5714482665061951, 0.9991337060928345)","(0.6569908857345581, 0.5689238905906677, 0.9997028708457947)","(0.6588152647018433, 0.5690897703170776, 0.9978127479553223)","(0.648705005645752, 0.5674225091934204, 0.9960832595825195)","(0.6982457041740417, 0.6128189563751221, 0.9999333620071411)","(0.567350447177887, 0.618068277835846, 0.9979696273803711)","(0.7186566591262817, 0.48123300075531006, 0.8953630924224854)","(0.4610764980316162, 0.6793386936187744, 0.04121451452374458)","(0.7519375681877136, 0.3570209741592407, 0.8076964020729065)","(0.3861596882343292, 0.6833603382110596, 0.05603690817952156)"
"(0.6550692915916443, 0.5580618381500244, 0.9994733333587646)","(0.6689555048942566, 0.556130051612854, 0.9995913505554199)","(0.6725056171417236, 0.5576352477073669, 0.9996793270111084)","(0.675736665725708, 0.5588777661323547, 0.9995198249816895)","(0.6600279808044434, 0.5549823045730591, 0.9992824196815491)","(0.6576902866363525, 0.555777907371521, 0.9992844462394714)","(0.6554712057113647, 0.5565510988235474, 0.9994722604751587)","(0.6824974417686462, 0.5716889500617981, 0.9991058111190796)","(0.6550375819206238, 0.5692485570907593, 0.999661386013031)","(0.6574001312255859, 0.5699729919433594, 0.9978101253509521)","(0.6474097371101379, 0.5686101317405701, 0.9957432746887207)","(0.6959279775619507, 0.6129344701766968, 0.9999369978904724)","(0.567212700843811, 0.6239147186279297, 0.9977676868438721)","(0.7124197483062744, 0.48379725217819214, 0.9017111659049988)","(0.4625259041786194, 0.6790322661399841, 0.03959197551012039)","(0.7359762787818909, 0.3647240400314331, 0.818473756313324)","(0.38500159978866577, 0.6836740374565125, 0.053005993366241455)"
"(0.6536436676979065, 0.5588153004646301, 0.999442458152771)","(0.6673674583435059, 0.5568174123764038, 0.9995421767234802)","(0.6708893775939941, 0.5581333637237549, 0.9996485114097595)","(0.6741307377815247, 0.5592952966690063, 0.999474048614502)","(0.658634603023529, 0.5560249090194702, 0.9991845488548279)","(0.6563113331794739, 0.5568655729293823, 0.9992024302482605)","(0.6540839076042175, 0.5576432943344116, 0.9994021654129028)","(0.680650532245636, 0.5717713832855225, 0.9990113973617554)","(0.6531714797019958, 0.5697269439697266, 0.9995989203453064)","(0.6559735536575317, 0.5702217817306519, 0.9977073073387146)","(0.6459513306617737, 0.5690334439277649, 0.9951906800270081)","(0.6929090023040771, 0.612982451915741, 0.9999390244483948)","(0.5682548880577087, 0.6216549873352051, 0.9976146817207336)","(0.7044126391410828, 0.4854501783847809, 0.9046995639801025)","(0.4637407064437866, 0.6735109090805054, 0.03767837956547737)","(0.7204540371894836, 0.3703197240829468, 0.824012815952301)","(0.3852914273738861, 0.6768008470535278, 0.04925436154007912)"
