nose,left_eye,right_eye,left_ear,right_ear,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle
"(0.4803050756454468, 0.38208967447280884, 0.9999926090240479)","(0.49120205640792847, 0.37229254841804504, 0.9999817609786987)","(0.4984035789966583, 0.37255731225013733, 0.9999794960021973)","(0.5049931406974792, 0.37284910678863525, 0.9999805688858032)","(0.4704347550868988, 0.37170493602752686, 0.999975323677063)","(0.4634147882461548, 0.37163206934928894, 0.9999701976776123)","(0.4570513963699341, 0.37181928753852844, 0.9999683499336243)","(0.5146462321281433, 0.37789928913116455, 0.9999532699584961)","(0.447470486164093, 0.37721019983291626, 0.999951183795929)","(0.4938352704048157, 0.39357566833496094, 0.9999949336051941)","(0.4656926095485687, 0.392880380153656, 0.9999926090240479)","(0.5714361071586609, 0.4365311861038208, 0.9999971985816956)","(0.38485369086265564, 0.42821407318115234, 0.9999685883522034)","(0.5888713598251343, 0.5089048743247986, 0.9919301271438599)","(0.3331758975982666, 0.4973803758621216, 0.9893888831138611)","(0.6056369543075562, 0.565858781337738, 0.9971728324890137)","(0.3018828332424164, 0.554265558719635, 0.9846966862678528)"
"(0.4803231656551361, 0.3820570111274719, 0.9999929666519165)","(0.4912216067314148, 0.3722916841506958, 0.9999826550483704)","(0.49841660261154175, 0.37255859375, 0.9999804496765137)","(0.5050008893013, 0.37285539507865906, 0.9999814629554749)","(0.47044599056243896, 0.37168601155281067, 0.9999765753746033)","(0.46341845393180847, 0.37161266803741455, 0.9999717473983765)","(0.4570569097995758, 0.3717934489250183, 0.9999699592590332)","(0.514596164226532, 0.3779264986515045, 0.9999552965164185)","(0.4474230706691742, 0.3771911561489105, 0.9999538064002991)","(0.4938358962535858, 0.3935733437538147, 0.9999951720237732)","(0.46562838554382324, 0.3928261995315552, 0.9999929666519165)","(0.5704787969589233, 0.43652793765068054, 0.9999972581863403)","(0.3844928741455078, 0.4282556474208832, 0.9999695420265198)","(0.5883467197418213, 0.5089060664176941, 0.9919614791870117)","(0.33313533663749695, 0.49738237261772156, 0.9894894957542419)","(0.6054224371910095, 0.5658996105194092, 0.9972038269042969)","(0.30168449878692627, 0.5542615056037903, 0.9848212599754333)"
"(0.4804147183895111, 0.3815229833126068, 0.9999932646751404)","(0.49122437834739685, 0.3719552159309387, 0.9999834299087524)","(0.49841630458831787, 0.3722911477088928, 0.9999812841415405)","(0.5049960613250732, 0.37262263894081116, 0.9999822378158569)","(0.4704873561859131, 0.3713603615760803, 0.9999775886535645)","(0.4634484648704529, 0.3713535666465759, 0.9999729990959167)","(0.4570831060409546, 0.37155526876449585, 0.9999712705612183)","(0.5143552422523499, 0.37775716185569763, 0.9999571442604065)","(0.44732847809791565, 0.3770761787891388, 0.9999558925628662)","(0.49384698271751404, 0.3932182490825653, 0.9999954104423523)","(0.4656268060207367, 0.39229118824005127, 0.9999932646751404)","(0.5694124102592468, 0.4364639222621918, 0.9999973177909851)","(0.3840728998184204, 0.428398072719574, 0.9999700784683228)","(0.587448000907898, 0.5090206265449524, 0.9920812845230103)","(0.33294597268104553, 0.4974418580532074, 0.9895029067993164)","(0.605390191078186, 0.5660474896430969, 0.9972707629203796)","(0.30125999450683594, 0.5546320676803589, 0.9848413467407227)"
"(0.48020657896995544, 0.3812867999076843, 0.9999934434890747)","(0.49093595147132874, 0.3718377947807312, 0.9999839067459106)","(0.49813419580459595, 0.3722105920314789, 0.9999818205833435)","(0.5047259330749512, 0.3725709915161133, 0.9999827742576599)","(0.4703110456466675, 0.3712199628353119, 0.9999783039093018)","(0.4633124768733978, 0.3712317645549774, 0.9999738931655884)","(0.4570169150829315, 0.37143605947494507, 0.9999722242355347)","(0.5140261054039001, 0.3777570128440857, 0.999958336353302)","(0.44718632102012634, 0.37701624631881714, 0.9999573230743408)","(0.4936278164386749, 0.3930889964103699, 0.9999955296516418)","(0.4652940630912781, 0.3920615613460541, 0.9999935030937195)","(0.568776547908783, 0.43651148676872253, 0.9999973773956299)","(0.38385018706321716, 0.4286125600337982, 0.9999704360961914)","(0.5868990421295166, 0.5096010565757751, 0.9921396970748901)","(0.332444429397583, 0.4976052939891815, 0.9894251227378845)","(0.6052982807159424, 0.566460907459259, 0.9973020553588867)","(0.3003471791744232, 0.5557738542556763, 0.9846778512001038)"
"(0.47992971539497375, 0.38105258345603943, 0.9999935626983643)","(0.49048587679862976, 0.3717480003833771, 0.9999842047691345)","(0.4976874589920044, 0.3721383810043335, 0.9999821186065674)","(0.5042603015899658, 0.3725147247314453, 0.999983012676239)","(0.46994665265083313, 0.37113702297210693, 0.99997878074646)","(0.46301260590553284, 0.37116989493370056, 0.9999744892120361)","(0.4567950963973999, 0.3713829815387726, 0.9999728798866272)","(0.5134284496307373, 0.37773647904396057, 0.9999589323997498)","(0.446917861700058, 0.3770114481449127, 0.999958336353302)","(0.4932616055011749, 0.39293402433395386, 0.9999955892562866)","(0.46491560339927673, 0.3919042944908142, 0.999993622303009)","(0.5683959126472473, 0.4366362392902374, 0.9999973773956299)","(0.3835570812225342, 0.42898133397102356, 0.9999707937240601)","(0.5859939455986023, 0.5101983547210693, 0.9921355247497559)","(0.33187198638916016, 0.49781334400177, 0.9894313812255859)","(0.6046890020370483, 0.566881537437439, 0.9972999691963196)","(0.29959243535995483, 0.5572556257247925, 0.9846113920211792)"
"(0.47923487424850464, 0.3810528516769409, 0.9999937415122986)","(0.4899015724658966, 0.37176603078842163, 0.9999845623970032)","(0.4972216486930847, 0.372168630361557, 0.999982476234436)","(0.5037875771522522, 0.3725583851337433, 0.9999833703041077)","(0.46918588876724243, 0.37113818526268005, 0.9999794363975525)","(0.4622325897216797, 0.37117066979408264, 0.9999752640724182)","(0.45616015791893005, 0.3713825047016144, 0.9999737739562988)","(0.5128092169761658, 0.37779533863067627, 0.9999594688415527)","(0.4460543692111969, 0.37700092792510986, 0.9999597072601318)","(0.49243372678756714, 0.3929625451564789, 0.9999956488609314)","(0.4637053608894348, 0.39190569519996643, 0.9999938011169434)","(0.5672798752784729, 0.4366125166416168, 0.9999973773956299)","(0.3823031485080719, 0.4292593002319336, 0.9999711513519287)","(0.5849047303199768, 0.5101292133331299, 0.9920600056648254)","(0.33126100897789, 0.49807116389274597, 0.9894412755966187)","(0.6035439372062683, 0.5668781995773315, 0.9972781538963318)","(0.2989417612552643, 0.558155357837677, 0.984643816947937)"
"(0.47835564613342285, 0.3811039626598358, 0.9999938011169434)","(0.48897048830986023, 0.3718351125717163, 0.999984622001648)","(0.49640095233917236, 0.37224647402763367, 0.999982476234436)","(0.5029945373535156, 0.3726443648338318, 0.9999833703041077)","(0.4683012366294861, 0.3711753487586975, 0.9999797344207764)","(0.46136653423309326, 0.3712095022201538, 0.9999756813049316)","(0.45545926690101624, 0.37141668796539307, 0.9999743103981018)","(0.51207435131073, 0.3778507113456726, 0.9999591112136841)","(0.4452173411846161, 0.3770042657852173, 0.9999604821205139)","(0.4915510416030884, 0.3930540084838867, 0.9999956488609314)","(0.4626958668231964, 0.39194926619529724, 0.9999938011169434)","(0.5667181611061096, 0.43658310174942017, 0.9999973177909851)","(0.3815736770629883, 0.42938289046287537, 0.9999714493751526)","(0.5844919681549072, 0.5096458196640015, 0.9918692708015442)","(0.33102792501449585, 0.49819639325141907, 0.9894583225250244)","(0.602435290813446, 0.5666471123695374, 0.9972142577171326)","(0.2987710237503052, 0.5582914352416992, 0.9847214818000793)"
"(0.47734883427619934, 0.3811023533344269, 0.9999939799308777)","(0.48811131715774536, 0.3718434274196625, 0.9999850392341614)","(0.49573272466659546, 0.3722604513168335, 0.9999828934669495)","(0.502419650554657, 0.37266674637794495, 0.9999837875366211)","(0.4672137200832367, 0.37117689847946167, 0.9999803304672241)","(0.46026989817619324, 0.3712144196033478, 0.9999764561653137)","(0.45446616411209106, 0.3714196979999542, 0.9999752044677734)","(0.5117204785346985, 0.3778700828552246, 0.9999598860740662)","(0.44414958357810974, 0.37700146436691284, 0.9999617338180542)","(0.4907263219356537, 0.39305830001831055, 0.9999957084655762)","(0.4616115391254425, 0.3919369876384735, 0.9999939203262329)","(0.5664559006690979, 0.4365845322608948, 0.9999973177909851)","(0.38099396228790283, 0.42947718501091003, 0.9999716877937317)","(0.5845094919204712, 0.5094878673553467, 0.9918075203895569)","(0.3310200572013855, 0.49828988313674927, 0.9893530607223511)","(0.6019353270530701, 0.5664303302764893, 0.9971795678138733)","(0.29877498745918274, 0.5581837892532349, 0.9846749305725098)"
"(0.47611671686172485, 0.38110440969467163, 0.9999939203262329)","(0.4868791997432709, 0.3718455135822296, 0.999984860420227)","(0.49458229541778564, 0.37226179242134094, 0.9999827146530151)","(0.5014166235923767, 0.37266820669174194, 0.9999836087226868)","(0.4657825529575348, 0.3711842894554138, 0.9999802708625793)","(0.4588754177093506, 0.37124189734458923, 0.9999764561653137)","(0.45313456654548645, 0.3714485764503479, 0.9999752640724182)","(0.5110760927200317, 0.37787026166915894, 0.9999592304229736)","(0.4428568184375763, 0.37703073024749756, 0.999961793422699)","(0.48968201875686646, 0.39305999875068665, 0.9999956488609314)","(0.4604916274547577, 0.39193660020828247, 0.9999938011169434)","(0.5661768317222595, 0.4364504814147949, 0.9999972581863403)","(0.38073307275772095, 0.4295409917831421, 0.9999715685844421)","(0.5844696760177612, 0.508836030960083, 0.991718053817749)","(0.3310330808162689, 0.49838539958000183, 0.9892438054084778)","(0.6005582213401794, 0.5660427212715149, 0.997108519077301)","(0.29881101846694946, 0.5581256747245789, 0.9845787286758423)"
"(0.4754774272441864, 0.3810874819755554, 0.9999940395355225)","(0.4859600067138672, 0.37183573842048645, 0.9999851584434509)","(0.49362194538116455, 0.3722502291202545, 0.9999830722808838)","(0.5005384087562561, 0.3726603388786316, 0.9999839067459106)","(0.4649113714694977, 0.37118327617645264, 0.999980628490448)","(0.45806583762168884, 0.3712460398674011, 0.9999769330024719)","(0.45238614082336426, 0.3714563548564911, 0.9999758005142212)","(0.5103947520256042, 0.37786194682121277, 0.9999599456787109)","(0.4419308006763458, 0.37705281376838684, 0.999962329864502)","(0.4891374409198761, 0.39305636286735535, 0.999995768070221)","(0.460011750459671, 0.391919881105423, 0.9999939203262329)","(0.5657986402511597, 0.4364053010940552, 0.9999973177909851)","(0.3803194463253021, 0.42967769503593445, 0.9999715089797974)","(0.5843858122825623, 0.5088210701942444, 0.9918972849845886)","(0.33099859952926636, 0.49859797954559326, 0.9892400503158569)","(0.5997515320777893, 0.5661240220069885, 0.9971410036087036)","(0.29881322383880615, 0.5580613017082214, 0.9845770597457886)"
"(0.4748663902282715, 0.38113853335380554, 0.9999940395355225)","(0.48523417115211487, 0.3718612790107727, 0.9999851584434509)","(0.49287325143814087, 0.37227490544319153, 0.999983012676239)","(0.49986329674720764, 0.372682124376297, 0.9999838471412659)","(0.4642411768436432, 0.37121689319610596, 0.9999807476997375)","(0.4574265778064728, 0.37130415439605713, 0.9999770522117615)","(0.4517788887023926, 0.3715185523033142, 0.9999759793281555)","(0.5098756551742554, 0.37788647413253784, 0.9999595284461975)","(0.44116324186325073, 0.37712404131889343, 0.9999624490737915)","(0.48864758014678955, 0.393123060464859, 0.999995768070221)","(0.4595760703086853, 0.3919820487499237, 0.9999939203262329)","(0.5653918981552124, 0.4363822042942047, 0.9999973177909851)","(0.37976449728012085, 0.42977654933929443, 0.9999714493751526)","(0.5842552185058594, 0.5084872245788574, 0.9918434023857117)","(0.3305344581604004, 0.49873000383377075, 0.9892888069152832)","(0.5985236167907715, 0.5656481981277466, 0.9970864653587341)","(0.2988151013851166, 0.5580034255981445, 0.9846833348274231)"
"(0.47417235374450684, 0.38117220997810364, 0.9999940395355225)","(0.4844478964805603, 0.3718680143356323, 0.9999850988388062)","(0.4920748770236969, 0.3722783625125885, 0.9999829530715942)","(0.4991781711578369, 0.37268343567848206, 0.9999837875366211)","(0.463434636592865, 0.37124601006507874, 0.9999806880950928)","(0.45666298270225525, 0.37137147784233093, 0.9999769330024719)","(0.4510001242160797, 0.3716046214103699, 0.9999759197235107)","(0.5094208717346191, 0.37789398431777954, 0.9999592304229736)","(0.440111368894577, 0.37731581926345825, 0.9999620318412781)","(0.4882369935512543, 0.393199622631073, 0.9999957084655762)","(0.45909807085990906, 0.3921111226081848, 0.9999938607215881)","(0.5651386976242065, 0.43634364008903503, 0.9999973177909851)","(0.37934502959251404, 0.4299291670322418, 0.9999708533287048)","(0.5841425657272339, 0.5080877542495728, 0.9917823672294617)","(0.3301154673099518, 0.49877503514289856, 0.9891237616539001)","(0.5975059866905212, 0.5650407075881958, 0.9970289468765259)","(0.2987807095050812, 0.5579611659049988, 0.9844867587089539)"
"(0.47390204668045044, 0.3812541961669922, 0.9999938607215881)","(0.4840976893901825, 0.3718971610069275, 0.9999847412109375)","(0.4917333424091339, 0.3723033666610718, 0.9999825358390808)","(0.4988451898097992, 0.3727008104324341, 0.9999834299087524)","(0.46304866671562195, 0.37129563093185425, 0.9999802708625793)","(0.4562518000602722, 0.37145742774009705, 0.999976396560669)","(0.4505798816680908, 0.3717116117477417, 0.9999754428863525)","(0.5090399980545044, 0.3779059052467346, 0.9999580383300781)","(0.43940895795822144, 0.377487450838089, 0.9999610185623169)","(0.4880377948284149, 0.39330413937568665, 0.9999955892562866)","(0.4587903320789337, 0.39226213097572327, 0.9999936819076538)","(0.5647305250167847, 0.4362504184246063, 0.9999973177909851)","(0.3785869777202606, 0.43010759353637695, 0.9999699592590332)","(0.5837613344192505, 0.5077709555625916, 0.9917001724243164)","(0.3295906186103821, 0.4988696873188019, 0.9889688491821289)","(0.5961715579032898, 0.5649944543838501, 0.9969713687896729)","(0.2987182140350342, 0.557949960231781, 0.984264075756073)"
"(0.473705530166626, 0.3812963366508484, 0.9999937415122986)","(0.48373469710350037, 0.3719117045402527, 0.9999844431877136)","(0.49131983518600464, 0.37231194972991943, 0.9999821782112122)","(0.49841225147247314, 0.3727039098739624, 0.9999830722808838)","(0.4627680778503418, 0.37132468819618225, 0.9999799132347107)","(0.4559590518474579, 0.3715042471885681, 0.9999759793281555)","(0.4502798616886139, 0.37176513671875, 0.9999750852584839)","(0.5084866285324097, 0.37790271639823914, 0.9999570250511169)","(0.4389605224132538, 0.3775542378425598, 0.9999603033065796)","(0.487785667181015, 0.3933381140232086, 0.9999955296516418)","(0.45857006311416626, 0.39232951402664185, 0.9999935626983643)","(0.564179003238678, 0.4360898435115814, 0.9999973177909851)","(0.3780211806297302, 0.43028974533081055, 0.999969482421875)","(0.5833194851875305, 0.5075522065162659, 0.9917558431625366)","(0.32917898893356323, 0.49911731481552124, 0.9889324903488159)","(0.5950090289115906, 0.5649115443229675, 0.99697345495224)","(0.2983386218547821, 0.5581885576248169, 0.9842386841773987)"
"(0.473499059677124, 0.3812989592552185, 0.9999936819076538)","(0.4834465980529785, 0.3719137907028198, 0.9999843239784241)","(0.49102771282196045, 0.37231215834617615, 0.9999819993972778)","(0.49811843037605286, 0.3727015256881714, 0.9999829530715942)","(0.46248725056648254, 0.3713309168815613, 0.9999797940254211)","(0.4556754231452942, 0.3715191185474396, 0.999975860118866)","(0.4499775469303131, 0.37178340554237366, 0.9999750256538391)","(0.5080481767654419, 0.37789255380630493, 0.9999566674232483)","(0.4386463761329651, 0.3775791823863983, 0.99996018409729)","(0.4875647723674774, 0.3933412730693817, 0.9999955296516418)","(0.45831653475761414, 0.39233464002609253, 0.9999935030937195)","(0.5637895464897156, 0.4359720051288605, 0.9999973177909851)","(0.37749895453453064, 0.4305461347103119, 0.9999690651893616)","(0.5831980109214783, 0.5074321031570435, 0.9918513298034668)","(0.32865411043167114, 0.499270498752594, 0.9888771772384644)","(0.5942230820655823, 0.5648139715194702, 0.9969953894615173)","(0.29804423451423645, 0.558556854724884, 0.9841277599334717)"
"(0.4729222059249878, 0.3810918629169464, 0.9999935030937195)","(0.4829290211200714, 0.37175220251083374, 0.9999839067459106)","(0.4905165433883667, 0.3721120059490204, 0.9999815225601196)","(0.49768728017807007, 0.3725073039531708, 0.9999825358390808)","(0.46184784173965454, 0.37126925587654114, 0.9999793171882629)","(0.45510098338127136, 0.37148597836494446, 0.9999752640724182)","(0.44938141107559204, 0.3717578947544098, 0.9999744296073914)","(0.5077182054519653, 0.3777119219303131, 0.9999555945396423)","(0.43823668360710144, 0.37757226824760437, 0.9999590516090393)","(0.4872085154056549, 0.3931245505809784, 0.9999954700469971)","(0.4578121602535248, 0.3921568691730499, 0.9999933242797852)","(0.5634185075759888, 0.4356704652309418, 0.9999973177909851)","(0.3771476745605469, 0.43073132634162903, 0.9999681711196899)","(0.5828662514686584, 0.5071564316749573, 0.9919853806495667)","(0.32806316018104553, 0.4994335472583771, 0.9887468218803406)","(0.5935352444648743, 0.5645970702171326, 0.99703049659729)","(0.2978622317314148, 0.5588594675064087, 0.9839083552360535)"
"(0.4723193645477295, 0.38110798597335815, 0.9999933838844299)","(0.4824046492576599, 0.3717561662197113, 0.999983549118042)","(0.4899689257144928, 0.37211376428604126, 0.999981164932251)","(0.4971807897090912, 0.3725084662437439, 0.9999821782112122)","(0.4612415134906769, 0.3712831437587738, 0.9999787211418152)","(0.45453110337257385, 0.3715129792690277, 0.9999745488166809)","(0.4488026797771454, 0.3717849850654602, 0.9999735951423645)","(0.5073150396347046, 0.37771230936050415, 0.9999549388885498)","(0.4377714693546295, 0.37761175632476807, 0.9999576807022095)","(0.48670676350593567, 0.39313799142837524, 0.9999954104423523)","(0.4572089910507202, 0.39218801259994507, 0.9999932050704956)","(0.5632644295692444, 0.43542322516441345, 0.9999973177909851)","(0.3769569396972656, 0.4307819604873657, 0.9999672770500183)","(0.5825607180595398, 0.5068483948707581, 0.9921486377716064)","(0.3278556764125824, 0.499443382024765, 0.9886374473571777)","(0.5931673049926758, 0.564416766166687, 0.9970757365226746)","(0.29776179790496826, 0.558988630771637, 0.9837685823440552)"
"(0.4717187285423279, 0.3812447190284729, 0.9999931454658508)","(0.4819921553134918, 0.37185361981391907, 0.9999827146530151)","(0.4895315170288086, 0.37221479415893555, 0.9999803900718689)","(0.49675989151000977, 0.3725930154323578, 0.9999814033508301)","(0.46081817150115967, 0.37135741114616394, 0.9999774694442749)","(0.4541432559490204, 0.3715936839580536, 0.9999731183052063)","(0.4484470784664154, 0.3718510568141937, 0.9999720454216003)","(0.5069296956062317, 0.3778161406517029, 0.9999533891677856)","(0.43757492303848267, 0.3776959180831909, 0.9999549388885498)","(0.48600566387176514, 0.39329954981803894, 0.999995231628418)","(0.4566451609134674, 0.39232054352760315, 0.999992847442627)","(0.5628188252449036, 0.43538305163383484, 0.9999973177909851)","(0.37664684653282166, 0.4309442639350891, 0.9999658465385437)","(0.5821784138679504, 0.5066673159599304, 0.9923036694526672)","(0.3276110887527466, 0.49945068359375, 0.9884572625160217)","(0.5924805402755737, 0.5642317533493042, 0.9971117973327637)","(0.297670841217041, 0.5590693950653076, 0.9834982752799988)"
"(0.47051185369491577, 0.3812861144542694, 0.9999931454658508)","(0.4813567101955414, 0.3719176948070526, 0.9999825358390808)","(0.4888738989830017, 0.37228816747665405, 0.9999802708625793)","(0.49617886543273926, 0.3726593255996704, 0.9999812245368958)","(0.45992663502693176, 0.371394544839859, 0.9999770522117615)","(0.4533400237560272, 0.37163183093070984, 0.9999726414680481)","(0.44754481315612793, 0.3718701899051666, 0.9999714493751526)","(0.50649094581604, 0.37789076566696167, 0.9999533891677856)","(0.43694186210632324, 0.3777155876159668, 0.9999539852142334)","(0.48472198843955994, 0.3933919072151184, 0.999995231628418)","(0.4553154408931732, 0.39238330721855164, 0.9999927878379822)","(0.562447726726532, 0.4352891743183136, 0.9999973773956299)","(0.37624073028564453, 0.4310443103313446, 0.9999651312828064)","(0.581983208656311, 0.5065178871154785, 0.9924972653388977)","(0.3273884952068329, 0.4995018541812897, 0.9882688522338867)","(0.592035710811615, 0.5640823841094971, 0.9971538782119751)","(0.29762622714042664, 0.5590378642082214, 0.9833695292472839)"
"(0.470101535320282, 0.3812547028064728, 0.9999929666519165)","(0.4810654819011688, 0.37190476059913635, 0.9999820590019226)","(0.48860660195350647, 0.3722766637802124, 0.9999797940254211)","(0.4959390163421631, 0.37265220284461975, 0.9999806880950928)","(0.45943403244018555, 0.37138476967811584, 0.9999763369560242)","(0.4528437852859497, 0.37162819504737854, 0.999971866607666)","(0.4469709098339081, 0.3718646764755249, 0.9999706149101257)","(0.5062462687492371, 0.37789222598075867, 0.9999523162841797)","(0.4363715350627899, 0.3777225613594055, 0.999952495098114)","(0.4844529330730438, 0.3933909237384796, 0.9999951720237732)","(0.4548536539077759, 0.39238184690475464, 0.9999926090240479)","(0.5624040961265564, 0.4352872967720032, 0.9999973773956299)","(0.37589967250823975, 0.4312942326068878, 0.9999644160270691)","(0.5815814733505249, 0.5065494775772095, 0.9925847053527832)","(0.32729464769363403, 0.49981749057769775, 0.9881658554077148)","(0.591780424118042, 0.5640925168991089, 0.9971653819084167)","(0.297477126121521, 0.5590696930885315, 0.9833009839057922)"
"(0.46980202198028564, 0.38133668899536133, 0.9999927878379822)","(0.4808465540409088, 0.3719325065612793, 0.9999815225601196)","(0.4884212911128998, 0.3723035752773285, 0.9999792575836182)","(0.49577444791793823, 0.3726743161678314, 0.9999801516532898)","(0.45904460549354553, 0.3714355528354645, 0.9999755024909973)","(0.4524375796318054, 0.3717045485973358, 0.9999708533287048)","(0.4464757740497589, 0.3719482123851776, 0.9999696016311646)","(0.5060383677482605, 0.3779568672180176, 0.9999512434005737)","(0.43562790751457214, 0.3778783977031708, 0.9999507665634155)","(0.48422545194625854, 0.3935449421405792, 0.9999950528144836)","(0.45435601472854614, 0.39257872104644775, 0.9999924302101135)","(0.5623624920845032, 0.43518441915512085, 0.9999973773956299)","(0.37566640973091125, 0.43144676089286804, 0.9999635815620422)","(0.5815345644950867, 0.5064926743507385, 0.9926409125328064)","(0.32729485630989075, 0.5000817775726318, 0.9879392385482788)","(0.5915831923484802, 0.5640265345573425, 0.9971793293952942)","(0.2974720597267151, 0.5590667128562927, 0.9830731153488159)"
"(0.46951600909233093, 0.38133901357650757, 0.9999925494194031)","(0.48061370849609375, 0.3719255030155182, 0.9999807476997375)","(0.48822230100631714, 0.3722885549068451, 0.9999783635139465)","(0.4956149756908417, 0.3726560175418854, 0.9999793767929077)","(0.458731472492218, 0.37143880128860474, 0.9999744892120361)","(0.4521246552467346, 0.37171849608421326, 0.9999696612358093)","(0.446106880903244, 0.37197092175483704, 0.9999685287475586)","(0.5059114098548889, 0.37795060873031616, 0.9999492168426514)","(0.4352785050868988, 0.3779437243938446, 0.9999487400054932)","(0.48409315943717957, 0.3935546875, 0.9999948740005493)","(0.45408502221107483, 0.39261990785598755, 0.9999920725822449)","(0.5624116659164429, 0.4349614381790161, 0.9999973773956299)","(0.37562379240989685, 0.431633859872818, 0.9999626874923706)","(0.5815171599388123, 0.5062448978424072, 0.992612898349762)","(0.32729604840278625, 0.5003974437713623, 0.9876869916915894)","(0.5914424061775208, 0.5639005899429321, 0.9971643686294556)","(0.297481894493103, 0.5590994358062744, 0.9828339219093323)"
