nose,left_eye,right_eye,left_ear,right_ear,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle
"(0.48216194602159457, 0.382632122728931)","(0.4943916252998771, 0.372046249035078)","(0.5022587458014777, 0.3719574034491905)","(0.5092817707495267, 0.37197389128880703)","(0.47220285907214166, 0.37270235779124344)","(0.4647588924372401, 0.3730348475051657)","(0.4584312341707858, 0.37349131286561155)","(0.5209870471820975, 0.37702849062728516)","(0.4502198443268295, 0.3787924720968686)","(0.4977461857534522, 0.39408259903078674)","(0.46804027575435164, 0.3944206195416714)","(0.5795072258769227, 0.43691770284326026)","(0.3929741204062828, 0.4311637647085266)","(0.5971600382755977, 0.5064582446794144)","(0.3358525094035629, 0.49506396881906134)","(0.6108577619621538, 0.5642019307418871)","(0.2947274288097468, 0.5495621431401849)"
"(0.4834437593991394, 0.3824741950818717)","(0.4957465953899163, 0.3719575537807188)","(0.503620770288793, 0.3718997052499472)","(0.5105772076786825, 0.3719293042357437)","(0.4732610977196203, 0.37248085769184347)","(0.4657371345655633, 0.37277063692644286)","(0.45930246539882946, 0.373202904051557)","(0.5217824721391952, 0.3770005784251481)","(0.45073514044423857, 0.378593387720469)","(0.4988907174769548, 0.3940240455257317)","(0.46894804178140204, 0.3942763650472912)","(0.5799667675456257, 0.43705429807131757)","(0.3932010839174408, 0.4309776165546524)","(0.597639445519393, 0.5064736151750837)","(0.3357220179551138, 0.4945817749539188)","(0.6112531520825735, 0.5643790078052008)","(0.29454158104105216, 0.5492392597776482)"
"(0.4844339655273732, 0.38230058995438143)","(0.49672644288389944, 0.37185986003119986)","(0.504598159681668, 0.37183807453353446)","(0.5115037529896478, 0.37188210590180343)","(0.474062311413128, 0.37224422961404074)","(0.4664956892564868, 0.3724972032583685)","(0.4600116438937919, 0.3729082926725738)","(0.5223226042894228, 0.37696475874294016)","(0.4511585791349977, 0.3784023353825646)","(0.49975527152592875, 0.3939442589427494)","(0.4696638143701719, 0.3941047343757611)","(0.5803423341893384, 0.43721404893970806)","(0.39327859635397633, 0.4307953407575488)","(0.5978745734774996, 0.5065523672215043)","(0.3355151422512844, 0.49421349452647956)","(0.6113559955205686, 0.5645940031482912)","(0.29440905150277974, 0.5490087419400972)"
"(0.4850109042404425, 0.38211024995450454)","(0.49721147748696054, 0.3717543081248009)","(0.5050676535893164, 0.37177395049508716)","(0.5119458171593292, 0.3718346998547071)","(0.47453025650311287, 0.3720112991777619)","(0.4669734868275268, 0.3722417157290985)","(0.46051394578182436, 0.37263908176433314)","(0.5225657171858508, 0.3769307709657237)","(0.45150522654984754, 0.3782423739527775)","(0.5002294602371884, 0.39383331976292657)","(0.4700928900764271, 0.3939039036805266)","(0.5806325026603302, 0.4373711323960409)","(0.3933044717862064, 0.4306146574048183)","(0.5979584159550979, 0.5067461051029492)","(0.33528717032401506, 0.49388808046743415)","(0.611165597166494, 0.564852738713886)","(0.2942152586711321, 0.5487988945487507)"
"(0.4853134014250804, 0.3818334621010413)","(0.4973657905777584, 0.37161217563913773)","(0.5052012413531761, 0.37167711093987144)","(0.5120660558447149, 0.3717593626403594)","(0.47477724453508263, 0.37175438697243707)","(0.4672656470523302, 0.37197690583887155)","(0.4608654863350884, 0.37236660058959736)","(0.5226091133964657, 0.37687120855827233)","(0.4517712956402973, 0.3781005747112647)","(0.5004542080950359, 0.393646934579859)","(0.47035181070819143, 0.39361576933960896)","(0.5808283426822772, 0.43754445443620316)","(0.393294345735115, 0.4304738060716714)","(0.5979487597247672, 0.5070222407787841)","(0.3350245199559181, 0.49367266546040534)","(0.6111119324232883, 0.5651267925342492)","(0.2940034059794639, 0.5485517824446416)"
"(0.4852724277473006, 0.3813679943551559)","(0.49718686465894807, 0.37132512126769296)","(0.5050308282002991, 0.37144658698902344)","(0.5119254062503656, 0.37156116038491477)","(0.474742016870104, 0.37137088297686177)","(0.46729782439056355, 0.37162538105513465)","(0.46099894898476956, 0.3720397967280772)","(0.5225493492502166, 0.3767236763641837)","(0.45193570720288123, 0.3779515349642666)","(0.5004311842379325, 0.39331401992233284)","(0.470378664128987, 0.3931878803771145)","(0.5810148032395168, 0.4376857205009692)","(0.39333327507083593, 0.4303132009395084)","(0.5980341891586655, 0.507317034514635)","(0.3347202808984795, 0.49345438026048194)","(0.6110670459576155, 0.565357235900729)","(0.29372026196448736, 0.5482214996309003)"
"(0.485086454030796, 0.3811109733609339)","(0.4969259135095122, 0.37116747823628593)","(0.5048101542990814, 0.3713302526857477)","(0.5117426509068017, 0.37147112645747304)","(0.4746005744922977, 0.37114298385340094)","(0.4672136767344051, 0.3714258062950667)","(0.46102286017302413, 0.3718519034363459)","(0.5224795590191743, 0.3766392068568373)","(0.4520284607138121, 0.3778336913713495)","(0.5002974569102834, 0.3931492910935337)","(0.4702700237572064, 0.39293640268432595)","(0.581132471283556, 0.4377955657479934)","(0.39331181045178853, 0.4301514632496254)","(0.598102028136488, 0.5075884755952663)","(0.3343908717304406, 0.4932395038488039)","(0.611007687789856, 0.5654955460475053)","(0.29334717294275126, 0.5478120928321975)"
"(0.48499683316771075, 0.3812532260979258)","(0.49681715483154276, 0.371283824418809)","(0.5047220814200281, 0.37145763552272315)","(0.5116689495551292, 0.37160329927097746)","(0.4745640000957997, 0.371247450371723)","(0.4672033682569767, 0.3715354507063938)","(0.4610849022865305, 0.3719490761662427)","(0.5224662701010993, 0.37669708942755753)","(0.452141635554099, 0.37782891883161046)","(0.5002255410581213, 0.3932942548692929)","(0.4702213940781601, 0.3930172916058902)","(0.58116923498385, 0.4378490982911535)","(0.3932671426059491, 0.42994887109125224)","(0.5980172978414535, 0.5078045636901777)","(0.33396348475298476, 0.49297185711093816)","(0.6108985339011359, 0.5655468389704523)","(0.29281027069736537, 0.5474072120962177)"
"(0.4849530282693042, 0.38169137574298206)","(0.49671832977475094, 0.371601447497771)","(0.504618258881959, 0.371763484461325)","(0.5115846255164613, 0.3718959053496389)","(0.4745374420583953, 0.3716023494174716)","(0.4672187049211054, 0.3718787214972764)","(0.46114098365768225, 0.3722686188899006)","(0.5224270920653454, 0.37686581857554646)","(0.45224778774457197, 0.3779371705227529)","(0.5002098510732195, 0.39366587628295735)","(0.4702324765823392, 0.393352956691267)","(0.5811044305632455, 0.43785690427660207)","(0.3932171657090985, 0.42974391294804026)","(0.5977389880549393, 0.50792635959901)","(0.3334673806365005, 0.4926897370037231)","(0.6105881416714287, 0.5655778475574692)","(0.29217066937115427, 0.547066701319947)"
"(0.4848587143393396, 0.38235115060161684)","(0.496491933897104, 0.3720654647250283)","(0.5043584511274513, 0.3721964937962582)","(0.5113642647827711, 0.37230231843906203)","(0.47442189616201186, 0.37214445678782154)","(0.4671654153120277, 0.37239875757333085)","(0.46112539711254286, 0.3727598109723257)","(0.522268048533194, 0.37711908614441036)","(0.45229350110311983, 0.3781409069096856)","(0.5001479125384138, 0.39420640538066776)","(0.47024071334681133, 0.39389023809999935)","(0.5809857707757229, 0.4378534755506725)","(0.3931886881659367, 0.42954264369322237)","(0.5969753565488174, 0.5079713552703957)","(0.33298099409172377, 0.49237272442081975)","(0.6099113510760963, 0.5656661601055487)","(0.29149981374507244, 0.5468103882871875)"
"(0.48458517855141925, 0.38310565967937815)","(0.49606834098453667, 0.3725951981572291)","(0.5038863303083372, 0.3726889781462849)","(0.5109693180153153, 0.37276324935448557)","(0.47413085439266406, 0.3727618449634613)","(0.4669840924250783, 0.3729872440263672)","(0.4609859879617101, 0.3733171510112877)","(0.5219590180403714, 0.3774211590801372)","(0.4522466110738573, 0.3783910836512122)","(0.49990747671027386, 0.39481712269894254)","(0.4700785983692526, 0.3945208662178697)","(0.5806390575039927, 0.4378490204160873)","(0.39306195250480136, 0.429373366918876)","(0.5957175933675622, 0.5080304052724159)","(0.33251789163598444, 0.49212455999601246)","(0.6087583546594041, 0.5658784246111261)","(0.2908570428133573, 0.5467221332596743)"
"(0.4840340347556812, 0.3839279063098089)","(0.4953821441788228, 0.3731709542946946)","(0.5031695122068589, 0.3732269914139131)","(0.5103705094688711, 0.3732651553370744)","(0.47351782346938975, 0.37342259023850966)","(0.4665155666413573, 0.3736116127534354)","(0.4605158598689776, 0.37390968620360393)","(0.521488770877288, 0.3777569932537487)","(0.45186126544759087, 0.37866658687869514)","(0.4994630755939139, 0.39547787248949434)","(0.46962117593049546, 0.39520939990079296)","(0.5799239436229638, 0.43783562090291384)","(0.3927733894689386, 0.4292468414717908)","(0.5940373410711768, 0.5080904828640698)","(0.33212625841438703, 0.4919497121325194)","(0.6070545282397249, 0.5661149593222126)","(0.2903063639060607, 0.5467345695117705)"
"(0.4832266305849001, 0.38465226071697933)","(0.4944483248781779, 0.3736808433399341)","(0.5022102369295144, 0.37370441975571417)","(0.5095564734129927, 0.37370828002482936)","(0.4726197372922263, 0.3740036952328857)","(0.46579494940373267, 0.3741613053358526)","(0.45974608255433136, 0.37443284499339646)","(0.5208387920906504, 0.3780573279290774)","(0.4511227051278104, 0.3789244434494525)","(0.4988119525092476, 0.39605433012777913)","(0.4688639606073475, 0.395820588915499)","(0.5787686701421151, 0.43769520507270177)","(0.3922789179500731, 0.4291799497076413)","(0.592105218580554, 0.5079897357311571)","(0.3318295894941813, 0.4919479122528674)","(0.6048574650482155, 0.5662464942687608)","(0.2898650279134032, 0.5468782956227844)"
"(0.48223342442568184, 0.385091042671449)","(0.49331894961548406, 0.373990363452263)","(0.501051845042023, 0.3739936917256094)","(0.5085521843327798, 0.3739768764772623)","(0.4714841664810012, 0.3743663469116735)","(0.4648418297300816, 0.37451668913825764)","(0.4586998349997835, 0.3747776187522158)","(0.5200235872835557, 0.3782468147766904)","(0.45000845978865905, 0.3791177866064315)","(0.49800082881411856, 0.39642244167539153)","(0.4678688610628222, 0.3962121853183764)","(0.5772006845140802, 0.4373894312998641)","(0.39163070201595984, 0.4291409010931615)","(0.5901736153033521, 0.5077808117255197)","(0.3316722824856959, 0.4920398977808752)","(0.6022860114668923, 0.5663083233199765)","(0.2895979210213354, 0.5470797657132994)"
"(0.4809921565172566, 0.38504810384659305)","(0.49200930962195877, 0.37396643864802903)","(0.49973060395612134, 0.37396493554115373)","(0.5073931165786345, 0.3739494010285072)","(0.470138527088233, 0.37438307358668477)","(0.46366989841828077, 0.37456329531603005)","(0.45738406239689744, 0.37483863994513994)","(0.5191283135703126, 0.3782465387057599)","(0.44859413569901746, 0.3791975713137432)","(0.49700295230447655, 0.3964270298436536)","(0.4666307146176879, 0.3962084086902778)","(0.5754451562752547, 0.4369829222038918)","(0.3908270983012414, 0.4291538917101355)","(0.5884651859879229, 0.5074515289915759)","(0.331590412588387, 0.4922405466749962)","(0.5997300546763952, 0.5662402741281036)","(0.28973335375041176, 0.5472439387183656)"
"(0.4795433275905255, 0.38456145811192166)","(0.4905612681990192, 0.37359316768624085)","(0.4983127157449177, 0.3736026605942874)","(0.5061397820641678, 0.37360808037933574)","(0.4686526190011939, 0.37404058244956484)","(0.4623343285980768, 0.3742939108735206)","(0.45587133993079987, 0.3746187099904733)","(0.5182052629810958, 0.37804325303553504)","(0.44697482019037726, 0.37914886660787134)","(0.4958371798614255, 0.39609125374636256)","(0.46520739258864086, 0.3958552773599033)","(0.5736384226447786, 0.4364534643563367)","(0.38996406312867005, 0.42918080091476535)","(0.5871927546454488, 0.5069938868909459)","(0.33158873921229914, 0.49251933024202027)","(0.5973351713104972, 0.5660572932872473)","(0.29018133142333546, 0.5474884157136337)"
"(0.4780646944657361, 0.3840871688786095)","(0.4891567420570455, 0.3732082497823497)","(0.496984868616492, 0.37321728988960984)","(0.5049507998642121, 0.3732417755193651)","(0.46719732845857803, 0.37369584919133747)","(0.4609888453722566, 0.37402308070576357)","(0.4543315486196603, 0.374385953018994)","(0.517360712681618, 0.37782087498333705)","(0.4453395741941777, 0.3790672337397559)","(0.4946573225212552, 0.3957642605810463)","(0.4637700759725425, 0.3955055662107365)","(0.5719456986669629, 0.43586284088921806)","(0.389146528321825, 0.4292288221123623)","(0.5863226183922431, 0.5064528809560773)","(0.33162904021901196, 0.4929117975118287)","(0.5954195348532896, 0.5657687477576439)","(0.2907878313309113, 0.5478957726127351)"
"(0.4767405363646431, 0.38369778861532755)","(0.4879225855801777, 0.3728807511585306)","(0.49583868942894405, 0.3728760053644655)","(0.5039089562453879, 0.3729095705600337)","(0.46590027296459857, 0.3734379464235069)","(0.4597512079285585, 0.37383446132108683)","(0.45291763926163797, 0.37423096426995006)","(0.51662957334852, 0.3776192569927188)","(0.44383963991156367, 0.3790364032025112)","(0.493622541080267, 0.39549362381577297)","(0.46252244912383267, 0.3952237150191158)","(0.5706029977553942, 0.43529838677886573)","(0.38844063065268863, 0.429311715292209)","(0.58582222322762, 0.5059281099926353)","(0.3316258167053443, 0.49343120843380595)","(0.5941672865605312, 0.5653469902930016)","(0.2914215864696153, 0.548519823795711)"
"(0.47557676095506907, 0.38332198237205795)","(0.4868061644630842, 0.37256526446842725)","(0.49480891950202815, 0.3725452688468372)","(0.5029665688812605, 0.3725851418532978)","(0.4647482522439855, 0.3731945093834047)","(0.4586435457765371, 0.37365711867670437)","(0.45168999768359497, 0.3740866909493941)","(0.5159908296900763, 0.37742350519676116)","(0.4425914825259398, 0.3790145991565472)","(0.4927420648105783, 0.3952247075267613)","(0.4614773567045217, 0.39494900999369403)","(0.5696901445622222, 0.43482033383874164)","(0.387912743019336, 0.4294248180928495)","(0.5856036995396483, 0.5054278489037283)","(0.3316246254460802, 0.49401449413844306)","(0.5934666178443228, 0.5648734501469675)","(0.29211116802720266, 0.5492763913872648)"
"(0.47466138290080817, 0.38298172203255226)","(0.4858970701138745, 0.372288263274796)","(0.49395707089862173, 0.3722561987546782)","(0.5021729381768031, 0.37230213712423355)","(0.4638525936709149, 0.37297658424277486)","(0.4577659913848896, 0.373494825788312)","(0.45075600755798334, 0.3739533584851493)","(0.5154428230576871, 0.3772530297994066)","(0.4416764135405188, 0.3789963604131231)","(0.4920213003675431, 0.3949717118606709)","(0.46071492722540286, 0.394689602590664)","(0.5692501450196302, 0.43449139365783196)","(0.3875702686243132, 0.4295517092957094)","(0.5853833610361285, 0.5050324401655408)","(0.33163580527672476, 0.49457271747933784)","(0.5932168659074614, 0.5643876517291404)","(0.2928077110321656, 0.5500377065096158)"
"(0.4739517732794756, 0.3827055686420502)","(0.48520987767439727, 0.37207509393180804)","(0.49330795144701445, 0.37203695682378995)","(0.5015644207423117, 0.3720898040524737)","(0.4631818780254383, 0.3728003333776433)","(0.4571091015855759, 0.37335786695802764)","(0.4500904279155341, 0.3738375808392379)","(0.51500705099884, 0.377126295319249)","(0.4410589519358469, 0.378981096066518)","(0.49142478382115146, 0.3947549224038788)","(0.4601299358414612, 0.39446772138277775)","(0.5690654534282118, 0.43433027091004167)","(0.3873141281532527, 0.42969025966726626)","(0.5851610430748603, 0.5047973638925807)","(0.3316451043654718, 0.49509309103716886)","(0.5932919605350729, 0.5640206325860024)","(0.29342540535893535, 0.5507698364746888)"
"(0.473437424236801, 0.3824980371481897)","(0.4847294025487844, 0.3719190933626578)","(0.49285446847235515, 0.371882694792915)","(0.501126655192921, 0.3719430530404719)","(0.46266593952556967, 0.3726529467911717)","(0.45658750432632556, 0.37323639852739515)","(0.44956617213629435, 0.3737300888641739)","(0.5146517050571942, 0.377039173613618)","(0.4405759086697817, 0.37895795591783493)","(0.49098863419675154, 0.39456577345485816)","(0.45968929134604636, 0.3942735962100804)","(0.5690337215270208, 0.43429640310627693)","(0.3871165702948768, 0.42981236638167053)","(0.5849484484512502, 0.5046740667525438)","(0.3316466328286354, 0.49552979523485463)","(0.5935825770829398, 0.5637330504564151)","(0.2938805324631144, 0.5513552359211985)"
"(0.47314707959170765, 0.3824710630592497)","(0.48445997288177167, 0.37190407618776145)","(0.4925731983912862, 0.37187503108055797)","(0.5008348169582441, 0.371939248833068)","(0.4623512960536229, 0.37262397726654806)","(0.45625351275597514, 0.373215121544881)","(0.4492330345518393, 0.3737121114641922)","(0.5143437716232879, 0.37703778096290264)","(0.44024202748612185, 0.37895611894158576)","(0.49069852463571173, 0.39451435958588954)","(0.45939860532889654, 0.39422585386218534)","(0.5690385249111215, 0.4342708502199276)","(0.38694657645859165, 0.4299002149444091)","(0.5847907321992188, 0.5045780282476298)","(0.33163680931627126, 0.49588097343633886)","(0.5939683312580593, 0.5634819523437885)","(0.29412443675361377, 0.5517960324154045)"
